CrimeDate,TotalVolume,Code1,Code2,Code3,Code4,Code5,Code6,Code7,Code8,Code9,Inside,Outside,InsideOutsideUnk,TempMAX,TempMIN
6/1/2013,147.1666667,0.9,0.9,11.1,40.7,21.03333333,54.76666667,14.83333333,1,1.933333333,69.46666667,74.26666667,3.433333333,83.2,64.66666667
7/1/2013,144.4193548,0.677419355,0.838709677,10.74193548,38.35483871,23.87096774,51.03225806,16.61290323,0.870967742,1.419354839,70.06451613,71.87096774,2.483870968,87.58064516,70.48387097
8/1/2013,149.0645161,0.516129032,0.741935484,12.58064516,39.70967742,21.83870968,54,17.22580645,0.64516129,1.806451613,70.4516129,76.25806452,2.35483871,83.58064516,64.87096774
9/1/2013,140.7333333,0.766666667,0.766666667,11.36666667,39.7,21.5,54.13333333,10.73333333,0.7,1.066666667,69.4,68.1,3.233333333,79.23333333,56.16666667
10/1/2013,148.5806452,0.612903226,0.967741935,12.09677419,35.96774194,22.93548387,59.67741935,14.87096774,0.967741935,0.483870968,74.61290323,71.32258065,2.64516129,68.64516129,48.93548387
11/1/2013,132.0666667,0.7,0.566666667,11.03333333,32.93333333,21.16666667,52,12.46666667,0.6,0.6,69.33333333,60.13333333,2.6,53.06666667,34.1
12/1/2013,134.1612903,0.612903226,0.709677419,12.70967742,32.90322581,24.06451613,49.22580645,12,0.580645161,1.35483871,70.16129032,61.83870968,2.161290323,47.51612903,31.64516129
1/1/2014,117.8387097,0.870967742,0.741935484,10.06451613,30.61290323,19.09677419,41.93548387,13.06451613,0.516129032,0.935483871,63,52.67741935,2.161290323,37,17.80645161
2/1/2014,103.25,0.357142857,0.571428571,9.071428571,29.32142857,14.25,38.28571429,10.71428571,0.357142857,0.321428571,56.03571429,46.25,0.964285714,41.67857143,24.07142857
3/1/2014,111.0322581,0.225806452,0.806451613,7.35483871,35.61290323,14.61290323,40.70967742,10.83870968,0.193548387,0.677419355,59.48387097,50.74193548,0.806451613,48.83870968,28.06451613
4/1/2014,125.2,0.4,0.5,7.866666667,38.16666667,16.43333333,47.93333333,12.36666667,0.766666667,0.766666667,64.6,59.2,1.4,64.06666667,41.9
5/1/2014,134.3870968,0.741935484,0.741935484,10.38709677,38.87096774,19.35483871,50.22580645,12,0.838709677,1.225806452,66.09677419,67.03225806,1.258064516,75.64516129,54.06451613
6/1/2014,133.8666667,0.633333333,0.7,10.9,34.86666667,19.3,52.53333333,13.43333333,0.466666667,1.033333333,63.43333333,69.06666667,1.366666667,83,63.33333333
7/1/2014,135.3548387,0.677419355,0.419354839,9.387096774,33.48387097,20.48387097,54.83870968,13.74193548,0.741935484,1.580645161,62.06451613,71.61290323,1.677419355,85.74193548,65.51612903
8/1/2014,133.0967742,0.838709677,0.806451613,12.32258065,32.25806452,18.48387097,53.35483871,12.83870968,0.677419355,1.516129032,61.70967742,70.22580645,1.161290323,82.4516129,62.5483871
9/1/2014,135.7,0.633333333,0.633333333,12.33333333,35.33333333,20.43333333,53.46666667,11.36666667,0.6,0.9,69.16666667,65.1,1.433333333,78.3,59.03333333
